Id,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,last_flag,attack_class,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_buffer_overflow,attack_ftp_write,attack_guess_passwd,attack_imap,attack_ipsweep,attack_land,attack_loadmodule,attack_multihop,attack_neptune,attack_nmap,attack_normal,attack_perl,attack_phf,attack_pod,attack_portsweep,attack_rootkit,attack_satan,attack_smurf,attack_spy,attack_teardrop,attack_warezclient,attack_warezmaster
service_echo,-0.005767741,-0.009861839,-0.020743081,,,,-0.008275598,,-0.047305664,-0.0059713,,,,,,,,,,0.063694701,-0.013694095,0.063079386,0.063310837,0.021324634,0.020471912,-0.077902365,0.004308896,-0.022023193,0.041762268,-0.055814731,-0.062867076,-0.000918591,-0.025498242,-0.018869141,0.06332069,0.064030932,0.018789527,0.020913914,-0.011174403,0.041778435,0.027997948,-0.021611312,-0.001415818,-0.004880506,-0.000234282,-0.00513895,-0.004426666,-0.004501292,-0.003875788,-0.003939554,-0.003789126,-0.00385071,-0.003960586,-0.016351305,1,-0.01142852,-0.009303662,-0.003655348,-0.0036135,-0.007013035,-0.006986824,-0.014109385,-0.003778156,-0.000234282,-0.003559537,-0.04035444,-0.000165662,-0.003821851,-0.000234282,-0.004224648,-0.004353977,-0.003453122,-0.002867952,-0.003359851,-0.003617324,-0.00343708,-0.003477047,-0.003524417,-0.003339235,-0.003090181,-0.003156454,-0.003147697,-0.004168494,-0.002853494,-0.002148645,-0.01113168,-0.000370437,-0.001463531,-0.002694497,-0.001376461,-0.026936912,-0.000468575,-0.001463531,-0.001536801,-0.001335946,-0.014596701,-0.00259553,-0.002925076,-0.003238475,-0.003872215,-0.00362496,-0.008111956,-0.000286937,-0.000468575,-0.004247559,-0.000523887,-0.004074353,-0.00464105,-0.004360344,-0.004125048,-0.004373053,-0.016495602,0.101146564,0.007797714,-0.000336348,0.063577177,-0.003169544,-0.001867846,-0.001159853,-0.070980023,0.000194006,-0.000907471,-0.000468575,-0.001206284,-0.000549459,-0.010083363,-0.00070289,-0.000497001,-0.00043831,0.079121376,-0.005187424,-0.063014475,-0.000286937,-0.000331327,-0.002350526,0.003506759,-0.000523887,-0.007703734,-0.008612413,-0.000234282,-0.004965303,-0.004959694,-0.000740917
service_eco_i,-0.026909231,-0.032228315,-0.068573007,,,,-0.027357401,,-0.157298517,-0.019739873,,,,,,,,,,-0.140704997,-0.018975715,-0.123714601,-0.122829715,-0.072579203,-0.072779185,0.13629573,-0.034988251,0.495997422,-0.316414514,-0.031731585,0.182238994,-0.080718432,0.503511206,0.75451052,-0.124011157,-0.121457784,-0.07485578,-0.073159266,-0.308238005,0.35369298,-0.408191331,-0.071442492,-0.0046804,-0.016133937,-0.000774487,-0.016988298,-0.014633635,-0.014880334,-0.012812547,-0.013023346,-0.012526061,-0.012729643,-0.013092871,-0.054054004,-0.01142852,1,-0.030755966,-0.012083819,-0.011945477,-0.023183631,-0.023096983,-0.046642685,-0.012489796,-0.000774487,-0.011767088,-0.133403367,-0.000547643,-0.012634242,-0.000774487,-0.013965806,-0.014393339,-0.0114153,-0.009480851,-0.011106969,-0.011958119,-0.01136227,-0.011494393,-0.011650989,-0.011038816,-0.010215495,-0.010434578,-0.010405631,-0.013780174,-0.009433056,-0.007102973,-0.036799012,-0.001224586,-0.00483813,-0.008907447,-0.004550292,-0.089047814,-0.001549011,-0.00483813,-0.005080345,-0.00441636,-0.04825365,-0.008580281,-0.009669693,-0.010705722,-0.012800736,-0.011983363,-0.026816437,-0.000948553,-0.001549011,-0.014041544,-0.001731861,-0.013468963,-0.015342345,-0.01441439,-0.013636549,-0.014456402,-0.060817011,-0.021779384,-0.00556022,-0.02720865,-0.120207374,-0.010477851,-0.006174711,-0.003834231,0.160386778,-0.009025016,-0.002999909,-0.001549011,-0.003987723,-0.001816398,0.752802084,-0.002323609,-0.001642981,-0.001448961,-0.13553915,0.360568771,-0.166082225,-0.000948553,-0.001095299,-0.007770348,-0.028875012,-0.001731861,-0.028430135,-0.028470843,-0.000774487,-0.016414257,-0.016395713,-0.002449318
service_ecr_i,-0.021906107,-0.003916501,-0.055823506,,,,-0.022270951,,-0.128052642,-0.016069719,,,,,,,,,,0.332067334,0.642472495,-0.100713967,-0.099992485,-0.059236671,-0.059247647,0.12192729,-0.055314476,-0.04732571,0.059316255,0.050393135,0.05889982,-0.035587858,0.276652273,-0.029867859,-0.095210042,-0.098875631,-0.048087844,-0.05955706,-0.111921782,0.09131683,-0.332297974,-0.058159479,-0.003810193,-0.013134219,-0.00063049,-0.013829733,-0.011912863,-0.012113694,-0.010430362,-0.010601968,-0.010197141,-0.010362872,-0.010658567,-0.044003963,-0.009303662,-0.030755966,1,-0.009837124,-0.009724503,-0.018873193,-0.018802655,-0.0379706,-0.010167619,-0.00063049,-0.009579281,-0.10860022,-0.000445822,-0.010285208,-0.00063049,-0.0113692,-0.011717244,-0.0092929,-0.007718115,-0.009041895,-0.009734794,-0.00924973,-0.009357287,-0.009484768,-0.008986413,-0.00831617,-0.00849452,-0.008470954,-0.011218082,-0.007679206,-0.005782346,-0.029957121,-0.000996904,-0.003938596,-0.007251321,-0.003704274,-0.072491516,-0.00126101,-0.003938596,-0.004135777,-0.003595244,-0.039282045,-0.006984984,-0.007871846,-0.00871525,-0.010420747,-0.009755345,-0.021830566,-0.000772192,-0.00126101,-0.011430857,-0.001409863,-0.010964733,-0.012489805,-0.011734381,-0.011101161,-0.011768582,-0.049509551,-0.017730032,-0.004526431,-0.022149856,-0.097857705,-0.008529747,-0.005026672,-0.003121348,0.130566716,-0.007347032,-0.002442148,-0.00126101,-0.003246302,-0.001478683,-0.018801555,-0.00189159,-0.001337508,-0.001179562,-0.110338906,-0.014478073,-0.149993811,-0.000772192,-0.000891654,0.248780009,-0.024080787,-0.001409863,-0.024502118,0.925701475,-0.00063049,-0.01336242,-0.013347325,-0.001993926
service_efs,-0.00748496,-0.010427449,-0.021932693,,,,-0.008750112,,-0.050311053,-0.006313688,,,,,,,,,,0.019349689,-0.013527869,0.070426957,0.070825003,0.017409046,0.01672378,-0.074459142,0.002579965,-0.02328598,0.045652775,-0.058182451,-0.065681576,-0.003040678,-0.027778867,-0.019951078,0.070684589,0.071598182,0.018212476,0.017126602,-0.006832646,0.041660283,0.029603322,-0.022850482,-0.001497,-0.00516035,-0.000247715,-0.005433612,-0.004680487,-0.004759392,-0.004098022,-0.004165444,-0.004006391,-0.004071505,-0.004187682,-0.017288872,-0.003655348,-0.012083819,-0.009837124,1,-0.003820694,-0.007415155,-0.007387441,-0.014918403,-0.003994792,-0.000247715,-0.003763638,-0.042668322,-0.000175161,-0.004040992,-0.000247715,-0.004466885,-0.004603629,-0.00365112,-0.003032397,-0.003552502,-0.003824737,-0.003634159,-0.003676417,-0.003726504,-0.003530704,-0.003267369,-0.003337442,-0.003328183,-0.004407512,-0.00301711,-0.002271846,-0.011769959,-0.000391677,-0.001547449,-0.002848997,-0.001455385,-0.028481446,-0.000495443,-0.001547449,-0.00162492,-0.001412548,-0.015433661,-0.002744355,-0.003092797,-0.003424165,-0.004094244,-0.003832812,-0.008577088,-0.000303389,-0.000495443,-0.00449111,-0.000553926,-0.004307973,-0.004907163,-0.004610362,-0.004361574,-0.004623799,0.024626482,-0.006966014,-0.001778405,-0.00590159,0.071297584,-0.003351282,-0.001974947,-0.001226357,-0.075341743,-0.000119979,-0.000959504,-0.000495443,-0.001275451,-0.000580965,-0.010661532,-0.000743193,-0.000525498,-0.000463442,0.087241274,-0.005624055,-0.06662766,-0.000303389,-0.000350325,-0.002485303,-0.00619402,-0.000553926,-0.009181404,-0.00910624,-0.000247715,-0.005250008,-0.005244077,-0.000783401
service_exec,-0.007370693,-0.010307943,-0.021681595,,,,-0.008649936,,-0.049735063,-0.006241406,,,,,,,,,,0.018230525,-0.013554287,0.067788958,0.067899529,0.019769633,0.019052436,-0.075170298,0.003093959,-0.023019389,0.045130116,-0.057680848,-0.065095327,-0.002113118,-0.026951692,-0.019722667,0.068094793,0.068657434,0.020289983,0.019483684,-0.010495833,0.04160184,0.029264406,-0.022588877,-0.001479861,-0.005101271,-0.000244879,-0.005371405,-0.004626902,-0.004704904,-0.004051105,-0.004117756,-0.003960523,-0.004024892,-0.004139739,-0.017090939,-0.0036135,-0.011945477,-0.009724503,-0.003820694,1,-0.007330262,-0.007302865,-0.014747608,-0.003949057,-0.000244879,-0.003720549,-0.042179831,-0.000173155,-0.003994728,-0.000244879,-0.004415746,-0.004550924,-0.00360932,-0.002997681,-0.003511831,-0.00378095,-0.003592553,-0.003634328,-0.003683841,-0.003490282,-0.003229962,-0.003299233,-0.00329008,-0.004357052,-0.002982569,-0.002245837,-0.011635209,-0.000387193,-0.001529733,-0.00281638,-0.001438723,-0.028155374,-0.00048977,-0.001529733,-0.001606317,-0.001396376,-0.015256967,-0.002712936,-0.003057389,-0.003384964,-0.004047371,-0.003788931,-0.008478892,-0.000299916,-0.00048977,-0.004439693,-0.000547584,-0.004258652,-0.004850983,-0.00455758,-0.00431164,-0.004570863,-0.018774335,0.110278843,-0.001758045,-0.004825391,0.068361655,-0.003312915,-0.001952336,-0.001212317,-0.074215072,-5.51E-05,-0.000948519,-0.00048977,-0.001260849,-0.000574314,-0.010539473,-0.000734685,-0.000519482,-0.000458136,0.08564592,-0.005532495,-0.065864868,-0.000299916,-0.000346314,-0.002456849,-0.004324941,-0.000547584,-0.009041147,-0.009001987,-0.000244879,-0.005189903,-0.00518404,-0.000774432
service_finger,-0.015887984,-0.019356907,-0.040288822,,,,-0.014869093,,-0.096525184,-0.012113241,,,,,,,,,,-0.012659488,-0.03359349,0.092142444,0.093036184,-0.024553594,-0.026306778,-0.050429145,0.031320329,-0.035609072,0.024328446,-0.097248643,-0.103545856,-0.008398409,-0.043451398,0.046197927,0.094659944,0.093177782,-0.024041992,-0.029061085,-0.042013685,0.027797714,0.056795991,-0.043840208,-0.002872096,-0.009900482,-0.000475259,-0.010424756,-0.008979833,-0.009131218,-0.007862334,-0.007991689,-0.007686534,-0.00781146,-0.008034353,-0.033169879,-0.007013035,-0.023183631,-0.018873193,-0.007415155,-0.007330262,1,-0.014173309,-0.028621972,-0.00766428,-0.000475259,-0.007220795,-0.081862085,-0.000336057,-0.007752918,-0.000475259,-0.008570024,-0.008832376,-0.007004923,-0.005817861,-0.006815717,-0.00733802,-0.006972381,-0.007053457,-0.007149552,-0.006773895,-0.00626867,-0.006403109,-0.006385346,-0.008456111,-0.005788532,-0.004358692,-0.022581468,-0.000751459,-0.002968886,-0.005465995,-0.002792256,-0.054643596,-0.00095054,-0.002968886,-0.00311752,-0.00271007,-0.02961053,-0.005265232,-0.005933742,-0.006569495,-0.007855086,-0.00735351,-0.016455727,-0.000582073,-0.00095054,-0.0086165,-0.001062745,-0.008265139,-0.009414727,-0.008845294,-0.008367977,-0.008871074,-0.037319953,0.034213935,0.001311229,-0.01325478,0.094481343,-0.002662156,-0.00378907,0.001070377,-0.067546354,-0.004081233,-0.001840874,-0.00095054,-0.00244704,-0.001114621,-0.015187482,0.094578922,-0.001008204,-0.000889145,0.082422909,-0.012438882,-0.054076695,-0.000582073,-0.000672123,-0.004768222,-0.012588076,-0.001062745,-0.00966395,-0.017470942,-0.000475259,-0.010072499,-0.01006112,-0.001503008
service_ftp,0.002697002,-0.007070949,0.009723708,,,,0.663200707,,0.068421513,-0.012067968,,,,,,,,,,-0.018201725,-0.03942054,-0.014303489,-0.01378878,-0.0150108,-0.015920668,0.014799772,-0.009699253,-0.040597707,0.008876458,-0.090791023,-0.083538579,-0.003190463,-0.045081241,-0.032458745,-0.014587812,-0.014052962,-0.015142965,-0.016709448,-0.090179169,0.0192241,0.056583717,-0.043676356,-0.002861362,-0.00986348,-0.000473483,-0.010385793,-0.008946271,-0.00909709,-0.007832948,-0.00796182,-0.007657805,-0.007782265,-0.008004325,-0.033045907,-0.006986824,-0.023096983,-0.018802655,-0.007387441,-0.007302865,-0.014173309,1,-0.028514998,-0.007635635,-0.000473483,-0.007193808,-0.081556127,-0.000334801,-0.007723942,-0.000473483,-0.008537993,-0.008799366,-0.006978742,-0.005796117,-0.006790243,-0.007310594,-0.006946322,-0.007027095,-0.00712283,-0.006748578,-0.006245241,-0.006379178,-0.006361481,-0.008424507,-0.005766897,-0.004342401,-0.02249707,-0.000748651,-0.00295779,-0.005445566,-0.00278182,-0.054439367,-0.000946988,-0.00295779,-0.003105868,-0.002699941,-0.029499861,-0.005245553,-0.005911565,-0.006544941,-0.007825728,-0.007326027,-0.016394225,-0.000579898,-0.000946988,-0.008584296,-0.001058773,-0.008234248,-0.00937954,-0.008812235,-0.008336702,-0.008837919,-0.03718047,0.065659973,0.001341204,-0.013673281,-0.01412298,0.006198519,-0.001640158,-0.002344056,0.023115814,-0.004055222,0.002556578,0.016056137,-0.002437894,-0.001110455,-0.015905148,-0.001420538,0.007010946,0.017291211,-0.012252345,-0.012387787,-0.002669104,-0.000579898,-0.000669611,-0.004750401,-0.012947448,0.006545316,-0.017238819,-0.017405645,-0.000473483,-0.010034853,0.237488323,0.009256842
service_ftp_data,-0.022957702,0.204189679,-0.076889634,,,,-0.021344821,,0.090977384,-0.0236743,,,,,,,,,,-0.121417671,-0.073195645,-0.060490541,-0.060660179,-0.075561529,-0.0760333,0.097246353,-0.023652049,-0.061055425,-0.09005835,-0.133826864,-0.078352421,-0.009908289,0.155739765,-0.000515873,-0.044793616,-0.058481324,-0.066551731,-0.078302525,-0.086794152,-0.070148584,0.114266722,-0.088201239,-0.005778314,-0.019918583,-0.000956164,-0.020973358,-0.018066346,-0.018370915,-0.015818072,-0.01607832,-0.015464384,-0.015715721,-0.016164154,-0.066733817,-0.014109385,-0.046642685,-0.0379706,-0.014918403,-0.014747608,-0.028621972,-0.028514998,1,-0.015419612,-0.000956164,-0.014527374,-0.164696695,-0.000676107,-0.015597941,-0.000956164,-0.01724186,-0.017769682,-0.014093064,-0.011704838,-0.013712405,-0.014763215,-0.014027595,-0.01419071,-0.01438404,-0.013628265,-0.012611813,-0.012882288,-0.01284655,-0.017012682,-0.011645831,-0.008769165,-0.045431205,-0.001511846,-0.005973043,-0.010996927,-0.005617684,-0.109936361,-0.001912373,-0.005973043,-0.006272076,-0.005452335,-0.059572835,-0.010593015,-0.011937978,-0.013217035,-0.015803491,-0.014794381,-0.03310695,-0.001171061,-0.001912373,-0.017335364,-0.002138115,-0.016628469,-0.018941302,-0.017795671,-0.016835366,-0.017847537,-0.061088507,-0.026888321,-0.005640505,-0.031297733,-0.059561759,0.011147389,-0.001008678,0.018331527,0.104007997,-0.010386966,0.014435164,0.015648893,-0.004923151,-0.002242483,-0.038632693,-0.002868673,0.010389354,0.012291427,-0.077181018,-0.025957157,0.092325822,-0.001171061,-0.00135223,-0.009593092,-0.033787758,0.001788735,-0.036335247,-0.035149441,-0.000956164,-0.020264659,0.221610518,0.046958749
service_gopher,-0.007803959,-0.010777294,-0.022657006,,,,-0.008691502,,-0.050732968,-0.006525808,,,,,,,,,,0.071756695,-0.014976571,0.065933388,0.066139923,0.023444749,0.022827107,-0.083296873,0.007023013,-0.024068313,0.043921724,-0.061074689,-0.068747204,0.006547181,-0.028138146,-0.015035748,0.065750731,0.066917625,0.024705927,0.023121953,-0.015760593,0.047794087,0.030597896,-0.023618183,-0.001547294,-0.00533372,-0.000256038,-0.005616164,-0.004837736,-0.004919292,-0.004235702,-0.00430539,-0.004140992,-0.004208295,-0.004328374,-0.017869721,-0.003778156,-0.012489796,-0.010167619,-0.003994792,-0.003949057,-0.00766428,-0.007635635,-0.015419612,1,-0.000256038,-0.003890083,-0.044101838,-0.000181045,-0.004176756,-0.000256038,-0.004616958,-0.004758296,-0.003773786,-0.003134276,-0.003671854,-0.003953236,-0.003756255,-0.003799933,-0.003851702,-0.003649324,-0.003377142,-0.003449569,-0.003439999,-0.00455559,-0.003118475,-0.002348173,-0.012165391,-0.000404836,-0.001599438,-0.002944714,-0.001504282,-0.02943833,-0.000512088,-0.001599438,-0.001679512,-0.001460005,-0.015952181,-0.002836556,-0.003196705,-0.003539206,-0.004231797,-0.003961582,-0.00886525,-0.000313582,-0.000512088,-0.004641996,-0.000572536,-0.004452706,-0.005072028,-0.004765255,-0.004508109,-0.004779144,0.029080543,-0.003837103,0.002501838,-0.003573684,0.066466566,-0.003463874,-0.002041298,-0.001267559,-0.075093349,-0.000306184,-0.00099174,-0.000512088,-0.001318302,-0.000600483,-0.003573551,-0.000768162,-0.000543153,-0.000479012,0.083423939,-0.005890999,-0.068866131,-0.000313582,-0.000362095,-0.002568801,-4.31E-05,-0.000572536,-0.003660914,-0.00941218,-0.000256038,-0.005426391,-0.005420261,-0.00080972
service_harvest,-0.000551633,-0.000668327,-0.00140573,,,,-0.00056082,,-0.003224581,-0.000404663,,,,,,,,,,0.014819844,-0.001481427,-0.001601903,0.001938817,0.009388826,0.004663778,-0.00599038,0.020704568,-0.001492466,0.002926019,-0.004126792,-0.004626223,0.019341573,-0.001913368,-0.001278722,-0.001338883,0.001980475,0.009308599,0.004736682,-0.004921568,0.008541957,0.001897363,-0.001464554,-9.59E-05,-0.000330742,-1.59E-05,-0.000348256,-0.000299986,-0.000305043,-0.000262654,-0.000266975,-0.000256781,-0.000260955,-0.000268401,-0.001108094,-0.000234282,-0.000774487,-0.00063049,-0.000247715,-0.000244879,-0.000475259,-0.000473483,-0.000956164,-0.000256038,1,-0.000241222,-0.002734737,-1.12E-05,-0.000258999,-1.59E-05,-0.000286296,-0.00029506,-0.000234011,-0.000194355,-0.00022769,-0.000245139,-0.000232924,-0.000235632,-0.000238842,-0.000226293,-0.000209415,-0.000213906,-0.000213313,-0.00028249,-0.000193375,-0.000145609,-0.000754371,-2.51E-05,-9.92E-05,-0.0001826,-9.33E-05,-0.001825459,-3.18E-05,-9.92E-05,-0.000104146,-9.05E-05,-0.000989188,-0.000175894,-0.000198226,-0.000219465,-0.000262412,-0.000245656,-0.00054973,-1.94E-05,-3.18E-05,-0.000287848,-3.55E-05,-0.00027611,-0.000314514,-0.000295491,-0.000279546,-0.000296353,0.005743988,-0.000446472,-0.000113983,-0.000557771,0.001989351,-0.000214793,-0.00012658,-7.86E-05,-0.004828871,-0.000185011,-6.15E-05,-3.18E-05,-8.17E-05,-3.72E-05,-0.000683329,-4.76E-05,-3.37E-05,-2.97E-05,-0.00277852,-0.000436378,-0.00427036,-1.94E-05,-2.25E-05,-0.00015929,-0.000614985,-3.55E-05,0.023122309,-0.000583645,-1.59E-05,-0.000336488,-0.000336108,-5.02E-05
service_hostnames,-0.007228921,-0.010154133,-0.021357812,,,,-0.008520761,,-0.048992341,-0.006148199,,,,,,,,,,0.075617508,-0.013987197,0.064635678,0.064786181,0.022403823,0.022062189,-0.081479475,0.004310315,-0.022675627,0.044381873,-0.057366873,-0.064645007,0.000224519,-0.025808042,-0.019428137,0.064909585,0.065526393,0.022348416,0.022530182,-0.007611867,0.041820011,0.028827384,-0.022251544,-0.001457762,-0.005025091,-0.000241222,-0.005291191,-0.004557806,-0.004634643,-0.003990608,-0.004056263,-0.003901379,-0.003964786,-0.004077918,-0.01683571,-0.003559537,-0.011767088,-0.009579281,-0.003763638,-0.003720549,-0.007220795,-0.007193808,-0.014527374,-0.003890083,-0.000241222,1,-0.041549936,-0.000170569,-0.003935073,-0.000241222,-0.004349803,-0.004482963,-0.00355542,-0.002952915,-0.003459387,-0.003724487,-0.003538903,-0.003580054,-0.003628828,-0.00343816,-0.003181728,-0.003249963,-0.003240947,-0.004291986,-0.002938028,-0.002212298,-0.011461454,-0.000381411,-0.001506888,-0.002774322,-0.001417238,-0.027734914,-0.000482456,-0.001506888,-0.001582329,-0.001375524,-0.015029126,-0.002672422,-0.003011731,-0.003334414,-0.003986929,-0.003732349,-0.008352272,-0.000295437,-0.000482456,-0.004373392,-0.000539407,-0.004195056,-0.004778541,-0.004489519,-0.004247252,-0.004502604,0.029084541,-0.006783427,-0.001731791,-0.002722904,0.065234235,-0.003263441,-0.001923181,-0.001194213,-0.073366948,2.96E-05,-0.000934354,-0.000482456,-0.00124202,-0.000565737,-0.010382081,-0.000723713,-0.000511724,-0.000451295,0.083170339,-0.005413956,-0.064881271,-0.000295437,-0.000341143,-0.00242016,-0.001486611,-0.000539407,-0.008073289,-0.008867555,-0.000241222,-0.005112399,-0.005106624,-0.000762867
service_http,-0.094475368,0.052780209,0.421040815,,,,0.013662072,,0.699555292,0.085512941,,,,,,,,,,-0.429115813,-0.150286221,-0.372955866,-0.372038621,-0.101921542,-0.099836401,0.491902227,-0.221711645,0.044965877,-0.359793947,0.734629886,0.684155747,-0.290431072,-0.181722795,-0.007968805,-0.389153816,-0.384369756,-0.104673806,-0.100455224,0.349210434,-0.522008999,0.326815776,-0.252265542,-0.016526632,-0.056969405,-0.002734737,-0.059986181,-0.051671797,-0.052542899,-0.04524148,-0.045985817,-0.04422989,-0.044948745,-0.046231314,-0.190866282,-0.04035444,-0.133403367,-0.10860022,-0.042668322,-0.042179831,-0.081862085,-0.081556127,-0.164696695,-0.044101838,-0.002734737,-0.041549936,1,-0.001933743,-0.044611879,-0.002734737,-0.049313673,-0.050823304,-0.040307762,-0.033477165,-0.039219033,-0.042224469,-0.040120511,-0.040587039,-0.041139986,-0.038978383,-0.036071215,-0.036844803,-0.036742589,-0.048658199,-0.033308398,-0.025080806,-0.129938395,-0.00432405,-0.017083579,-0.031452457,-0.016067214,-0.314430455,-0.005469603,-0.017083579,-0.017938849,-0.015594297,-0.170385059,-0.030297224,-0.034143969,-0.037802219,-0.045199774,-0.042313607,-0.094689629,-0.003349368,-0.005469603,-0.049581106,-0.006115251,-0.047559305,-0.054174271,-0.050897635,-0.048151056,-0.05104598,-0.046983483,-0.064449597,-0.018442755,-0.083681636,-0.3718922,0.017448754,0.027521304,0.001129934,0.404782983,-0.031500368,-0.010592767,-0.005469603,-0.014080769,-0.006413755,-0.11698663,-0.008204731,-0.005801414,-0.005116325,-0.431485222,-0.075007822,0.562320116,-0.003349368,0.008210428,-0.027437329,-0.10423655,-0.006115251,-0.117560976,-0.100531384,-0.002734737,-0.057959223,-0.057893747,-0.008648614
service_http_2784,-0.000390062,-0.000472577,-0.000993997,,,,-0.000396558,,-0.002280114,-0.000286139,,,,,,,,,,0.010454566,-0.001047523,-0.001353592,-0.001780473,0.00703455,0.007650519,-0.004235821,0.014640282,-0.001055329,0.002069,-0.002918071,-0.003271221,0.013676503,-0.00135295,-0.00090419,-0.001168439,-0.001760586,0.006995733,0.007759131,-0.00348006,0.006040052,0.001341633,-0.001035592,-6.78E-05,-0.000233869,-1.12E-05,-0.000246253,-0.000212121,-0.000215697,-0.000185724,-0.000188779,-0.000181571,-0.000184522,-0.000189787,-0.000783538,-0.000165662,-0.000547643,-0.000445822,-0.000175161,-0.000173155,-0.000336057,-0.000334801,-0.000676107,-0.000181045,-1.12E-05,-0.000170569,-0.001933743,1,-0.000183139,-1.12E-05,-0.000202441,-0.000208638,-0.00016547,-0.000137429,-0.000161001,-0.000173338,-0.000164701,-0.000166617,-0.000168886,-0.000160013,-0.000148078,-0.000151254,-0.000150834,-0.00019975,-0.000136736,-0.000102961,-0.000533419,-1.78E-05,-7.01E-05,-0.000129118,-6.60E-05,-0.001290789,-2.25E-05,-7.01E-05,-7.36E-05,-6.40E-05,-0.000699459,-0.000124375,-0.000140167,-0.000155184,-0.000185553,-0.000173704,-0.000388717,-1.37E-05,-2.25E-05,-0.000203539,-2.51E-05,-0.000195239,-0.000222394,-0.000208943,-0.000197668,-0.000209552,0.009004765,-0.000315702,-8.06E-05,-0.000394402,-0.001742461,-0.000151881,-8.95E-05,-5.56E-05,-0.003414514,-0.000130822,-4.35E-05,-2.25E-05,-5.78E-05,-2.63E-05,-0.000483184,-3.37E-05,-2.38E-05,-2.10E-05,-0.001964702,-0.000308565,-0.003019589,-1.37E-05,-1.59E-05,-0.000112635,-0.000434858,-2.51E-05,0.016349876,-0.000412698,-1.12E-05,-0.000237932,-0.000237663,-3.55E-05
service_http_443,-0.008997913,-0.010902445,-0.022931735,,,,-0.009148683,,-0.052602738,-0.006601279,,,,,,,,,,0.025247073,-0.014158762,0.068994888,0.06921455,0.024637339,0.024165812,-0.079649493,0.004782766,-0.024346664,0.047732275,-0.060925993,-0.068772217,-0.003449892,-0.029299778,-0.020859856,0.069396738,0.070269689,0.025523582,0.024309845,-0.023051698,0.043438822,0.030951763,-0.023891329,-0.001565189,-0.005395405,-0.000258999,-0.005681115,-0.004893684,-0.004976184,-0.004284688,-0.004355182,-0.004188883,-0.004256964,-0.004378432,-0.018076386,-0.003821851,-0.012634242,-0.010285208,-0.004040992,-0.003994728,-0.007752918,-0.007723942,-0.015597941,-0.004176756,-0.000258999,-0.003935073,-0.044611879,-0.000183139,1,-0.000258999,-0.004670353,-0.004813326,-0.00381743,-0.003170524,-0.00371432,-0.003998956,-0.003799696,-0.003843879,-0.003896247,-0.003691528,-0.003416199,-0.003489463,-0.003479783,-0.004608275,-0.003154541,-0.00237533,-0.012306084,-0.000409518,-0.001617936,-0.00297877,-0.001521679,-0.029778786,-0.00051801,-0.001617936,-0.001698936,-0.00147689,-0.016136669,-0.002869361,-0.003233675,-0.003580137,-0.004280738,-0.004007398,-0.008967777,-0.000317209,-0.00051801,-0.004695681,-0.000579157,-0.004504202,-0.005130686,-0.004820366,-0.004560245,-0.004834415,0.03345441,-0.007283319,-0.001859412,-0.006419058,0.069737592,-0.003503934,-0.002064906,-0.001282218,-0.078773585,-0.000371046,-0.00100321,-0.00051801,-0.001333548,-0.000607428,-0.011147169,-0.000777046,-0.000549435,-0.000484552,0.091384918,-0.005985382,-0.069662573,-0.000317209,-0.000366283,-0.002598509,-0.005964548,-0.000579157,-0.010468431,-0.009521032,-0.000258999,-0.005489148,-0.005482947,-0.000819085
